video_id,title,views,likes,comments,publish_days,subscribers
dczb_GU3xFk,影片怎麼拍❓How to shoot a video？วิธีถ่ายวีดีโอ…📍Chiang Dao🇹🇭#thailand #chiangmai #nature  #泰國 #清邁 #影片,290,6,0,418,42300
DKcN609YaoI,加班小夥伴🥹,223,4,0,456,42300
n7vUmpvGTOw,《周杰倫曼谷這段好強🇹🇭》這帥哥真的唱得不錯❗️Jay Chou中泰混血的粉絲原來也是個大明星🔥🔥🔥#thailand#bangkok#bkk#泰國#曼谷#演唱會#周杰倫#徐志賢,13918,344,4,400,42300
mXuA0XbOtZo,新加坡免費高空花園❗️Free Skygarden🇸🇬#singapore #taylorswift #building #travel #skygarden #新加坡🇸🇬 #景點 #最新,1521,47,0,314,42300
aUIl99Qyp74,一到越南出車禍❗️,11569,77,8,446,42300
ORxWhD3P2rI,馬來西亞特有的文化❗️Unique culture🇲🇾#malaysia #johorbahru #kualalumpur #culture #newyear #馬來西亞#新山 #吉隆坡 #新年,3752,74,4,337,42300
IywW2V_7EsY,曼谷高空酒吧HI-SO❗️,255,11,0,430,42300
EBg9KU1I8tg,搭廉價航空你不知道的事❗️Low cost flight✈️你們學廢了嗎🥳#flight #lowcost #airline #skills #飛機 #航空 #技能 #netflix #看電影,7171,133,4,348,42300
e-5-c9qpWEA,胡志明夜生活～這家精釀大推🔥Craft beer🇻🇳#vietnam #hochiminh #beer #craftbeer #nightlife #越南 #胡志明 #啤酒 #精釀啤酒,4250,57,2,295,42300
nxoLzpnzGlw,越南火車街黑暗文化❗️Train Dark culture🇻🇳#vietnam #hanoi #train #trainstreet #culture #越南 #河內 #火車 #旅行 #文化,4108,61,3,332,42300
74IBY1ZdG4o,你們猜的到是什麼嗎❓我一開始以為是酒吧拜拜為了生意好…#vietnam #danang #trivia #beach  #越南 #峴港 #海邊 #冷知識,4407,52,0,249,42300
LfhQNpXqeJc,越南這樣停機車❓,3001,26,3,435,42300
FIfCrjAjsrA,小象生日快樂🎂🎊🎈🎁我真的帶著老謝做的面紙，小象一句話來清邁發放， 來自世界各地的祝福🤓 #旅行 #冒險 #南亞 #泰國 #清邁,1301,17,0,551,42300
pKQ0Orxse48,越南6個旅行攻略❗️6 travel trips🇻🇳#vietnam #hanoi #danang #hochiminh #travel #trips #越南 #河內 #峴港 #胡志明 #旅行,4284,99,0,329,42300
bhjpFY43LRQ,越南健身房好貴❗️#越南 #胡志明#vietnam #hochiminh,1141,21,6,444,42300
B0YFbJ9SQZE,大馬元宵文化我震驚❗️Culture shocked🇲🇾我竟然又拿到紅包了🧧#malaysia #culture #johor #馬來西亞 #文化 #元宵節 #新山 #紅包 #過年,2260,46,2,324,42300
FrpWRSr1EWM,越南沙拉🇻🇳下午一點就賣完❗️Vietnam Salad🥗,1174,14,0,355,42300
C-NZ3R-2Fvs,越南出車禍😱該怎麼處理❓Car accident in🇻🇳 #vietnam #hochiminh #car #accident #越南 #胡志明 #車禍,3564,30,8,373,42300
rPDrG2yfh8A,胡志明咖啡廳KATINAT Cafe🇻🇳日式風格超美～快存起來❗️#vietnam#hochiminh#coffee#cafe#life#travel#越南#胡志明#咖啡#推薦#生活#旅行,434,17,0,404,42300
OBL_PMGV22E,泰國清邁🇹🇭必吃咖哩湯麵❗️#thailand #chiangmai #noodles #food #泰國 #清邁 #麵條 #食物 #美食推薦 #必比登,922,24,0,322,42300
KkTCLIqjh9E,逃離新加坡🇸🇬樟宜機場12小時驚魂記❗️,9317,155,11,453,42300
VY2gs9h6-jA,胡志明必吃成達金邊粿條🇻🇳Must eat in HCM❗️#vietnam#hochiminh#food#recommend #delicious#越南#胡志明#美食#推薦#美味,1739,25,0,396,42300
Zb7OywiypGs,越南婚禮我一個人都不認識❗️Vietnamese Stranger Wedding🇻🇳關於社恐的故事🥹#vietnam #hochiminh #muine  #越南 #胡志明 #美奈 #婚禮,3490,60,4,375,42300
OavDpIebu0A,還沒想好越南會安要怎麼安排行程嗎❓看過來～這裡一切幫你搞定‼️,3868,97,0,242,42300
WA2SYKwPIoc,胡志明3T Egg Coffee❗️,669,10,0,442,42300
8J7FQo6Crww,東南亞小瑞士-越南Sapa🇻🇳距離河內約六小時，要來北越玩的你，一定要把它排進行程內，基本上兩天一夜唷#vietnam  #hanoi #train #cafe #越南 #河內 #火車 #山景,2019,31,2,394,42300
d5QLrDa7RWA,越南版星巴克🇻🇳你喝過嗎❓Highlands Coffee☕️#vietnam #hochiminh  #coffee #越南 #胡志明 #咖啡 #咖啡廳 #星巴克,3036,44,5,360,42300
_ernQiH9vDM,重慶傻子吃的水果😱避雷‼️｜中國系列EP10🇨🇳,26760,515,147,133,42300
nEAyaY_oPd8,你們猜的到是什麼嗎❓我一開始還真的放湯匙跟筷子吃飽後找不到衛生紙在哪老闆娘一直笑她說：第一次看到有人這樣放😂#vietnam #danang #trivia #越南 #峴港 #冷知識,90354,1719,65,265,42300
vTyPvJQyINM,一日約會系列｜以色列女軍人❗️EP06,10483,208,23,525,42300
cPGObDnJWmc,遇到中國地上詐騙‼️｜玩爆成都EP03🇨🇳,125150,1911,206,151,42300
_1FXdE-bQmQ,馬六甲椰子高手🔥Coconut genius🇲🇾#malaysia #maluca #travel #coconut #foodie #馬來西亞 #馬六甲 #椰子 #旅行 #美食推薦,1530,41,0,301,42300
GXPWVeq0o38,不用花錢的最快樂🥳#搞笑#健身#免費,6453,60,8,668,42300
ePKmmZI1xHY,新加坡這間必吃必存🤤Curry Noodles🇸🇬#singapore #food #foodie #curry #chicken #michelin #新加坡🇸🇬 #美食推薦#咖喱#米其林,3558,64,0,308,42300
YKdR0AfOFHQ,越南胡志明深夜飲料🇻🇳 Have you ever drank in HCM❓你們喝過嗎❓#vietnam#hochiminh#local#travel#越南#胡志明#飲料#夜生活#,2042,21,0,398,42300
ibhJ_MoCVdI,椰子咖啡🇻🇳粉紅教堂這邊拍最美❗️📍CONG Cafe地標就在胡志明粉紅教堂對面，點完咖啡到三樓戶外區拍，下午陽光剛好是同一側唷😀#vietnam ##café #cong #越南 #胡志明,990,15,3,365,42300
ArSBdw4ajXM,清邁週末4個市集攻略❗️我上台唱歌翻車了😅｜環球泰國之旅,3955,105,23,532,42300
QO0JwkrtAd0,埃及尼羅河詐騙案‼️真的史上最扯...｜阿斯旺EP09🇪🇬,14151,343,48,59,42300
aQPLO3M_ACs,胡志明🇻🇳幫派聚集地❗️夜生活喝酒好去處,2813,22,0,425,42300
hm05FubPiPQ,埃及司機半夜丟包我‼️｜EP03🇪🇬,21052,411,48,71,42300
UzfYmGl5YSM,被騙去埃及鬼城‼️怎麼那麼崩潰😰｜馬特魯EP27🇪🇬 @misha_mico,15333,374,55,23,42300
NFk0TwPIUvU,埃及這次沒騙我‼️不來你後悔…撒哈拉沙漠吃烤雞🤤滿天星星｜錫瓦綠洲EP25🇪🇬 @misha_mico,12407,369,69,27,42300
sFY7szEr7eA,2023年7月12日,4184,42,11,552,42300
spZpl9diomo,紙錢英文怎麼說❓,439,4,0,433,42300
PtpkS1ge0Ig,越南最火辣理髮🔥,3699,32,0,445,42300
sM5P0YhqaIA,當街抓埃及騙子‼️反詐騙手法～一定要學起來🙌🏾必吃鴿子飯跟甜點｜開羅EP21🇪🇬,28617,537,121,35,42300
PsEV6GwXGFw,大馬麥當勞🍔 7個你不知道的秘密🤫 #malaysia #malaysiafood #mcdonalds #food #secret #馬來西亞 #美食推薦 #麥當勞 #食物 #秘密,15443,493,14,325,42300
psQTWLvCBzg,為何埃及旅遊團賺翻⁉️熱氣球背後真相😲｜盧克索EP05🇪🇬,24659,476,85,67,42300
gEBZxit09bw,埃及最大死人城😨頭很暈❗️貧窮跟死亡的交錯...｜開羅Ep30🇪🇬,14052,370,82,17,42300
WN4oCTyqqug,📍Mr Lok Lok-JB新山🇲🇾這家真的好讚～吃完一個人20多馬幣不到200台幣❗️又想吃宵夜了🤤#馬來西亞 #新山 #美食 #loklok #malaysia #food,891,13,0,450,42300
ui7Jq-7WwnY,無名大雞腿🍗Unnamed shop🇻🇳#vietnam #hanoi #restaurant #local #chicken #food #越南 #河內 #美食 #在地 #雞腿,5309,70,0,330,42300
4xaEAnYVS18,大馬租車危險😱油價太嚇人‼️｜EP02🇲🇾,27258,573,219,111,42300
2AUxO8EXpoY,被埃及政府搶劫‼️ 太欺負人無敵黑心🔥非洲麥當勞開箱｜開羅EP29🇪🇬,24136,491,141,19,42300
iBSl8WoudDU,中國住宿出問題‼️｜這什麼規定...😱EP07🇨🇳,53000,831,237,139,42300
bjYSLruDWpY,更珍惜自己所擁有的❗️內心真的好多衝擊希望大家都平安健康快樂！#vietnam #hochiminh #sick #hospital #越南 #胡志明 #醫院 #生病,2262,29,0,371,42300
06FTBveh5qI,埃及人的黑暗面好可怕‼️ 到底怎麼活❓超市物價大公開🔥｜馬特魯EP28🇪🇬,19122,409,59,21,42300
BlMnWR9R5HA,吃了會醉的麵🤤那個湯頭真的無敵～喝第一口就會愛上的那種🙌🏾#malaysia #kl #kualalumpur #food #lala #馬來西亞 #吉隆坡 #美食推薦 #美食日記,1755,34,0,303,42300
Y7vmqFNmMlE,埃及手機騙子‼️店員親口證實鬼故事😱這國家真的太扯了...｜開羅EP22🇪🇬@misha_mico,22533,501,58,33,42300
08FK3GjIOLM,北清邁一日遊❗️傳統早市-仙境咖啡-最大藍廟-私藏景點～百年鍍金高僧❓｜泰國🇹🇭,2910,77,6,323,42300
i2rQXVa-uYw,越南河內-黑的烤肉河粉🤓BBQ noodles🇻🇳#vietnam #hanoi #food #ricenoodles #bbq #越南 #河內 #必比登 #美食 #烤肉 #米線,1623,31,2,317,42300
R1_qCytUhB0,埃及到處都瘋子😱饒了我...海鮮180台幣飽到扶牆❗️｜馬特魯Ep35🇪🇬,17827,417,53,7,42300
lRukJzEqHKw,寮國龍坡邦｜跪著等什麼❓早市＆僧侶托缽❗️最後悲劇了...,3056,85,12,518,42300
rcsQSIM-CYw,Ep36🇪🇬埃及景區騙子😱很荒唐....但有良心⁉️｜馬特魯,15896,347,74,5,42300
0G-yx6ksolQ,來埃及遇上空襲‼️司機差點翻車😱｜錫瓦綠洲EP24🇪🇬 @misha_mico,17455,410,72,29,42300
PLPQFnJF46g,越南吃狗肉不敢相信😱Vietnam eats dog meat🇻🇳很沈重長影片還在剪輯中希望大家看完文化不要不舒服🥲（#vietnam #hanoi #dog #越南 #河內 #文化 #狗,3359,33,34,383,42300
M1UKWOM19BI,杜拜有貧民窟夜市‼️難以想像😲｜EP03🇦🇪,158304,1506,134,79,42300
nm-zfWYmAw8,峴港這地方別錯過❗❗#KKdaytw #KKday #KKday機加酒 #KKday峴港自由行#越南 #vietnam #danang #峴港,3675,85,4,235,42300
eJu9VtYc874,重慶麻辣鍋出人命‼️｜中國系列EP11🇨🇳,27007,515,139,131,42300
fHGtHknTrRI,她找我喝酒❓泰國喝酒不看濃度...好可怕❗️清道最後一天還出車禍..｜Chiang Dao🇹🇭,3695,88,3,307,42300
b11DIHA8cs0,⚠️東南亞最新詐騙❗️我被騙1.2萬😱必看六個詐騙手法!,62632,1140,257,515,42300
s9KmKiHMDOs,埃及最危險景點‼️讓我拉到虛脫😰絕美但千萬要注意避開...｜一日錫瓦EP26🇪🇬 @misha_mico,16554,385,67,25,42300
9yswGSHvO-A,中國人怕窮不怕死⁉️｜必吃重慶早餐EP14🇨🇳,25572,453,86,125,42300
AajN8BITz2o,#pattaya景點#thailand #food #cavebeachclub,1017,24,4,662,42300
wR-lFmst5wI,第一次不承認我是台灣人‼️最美懸崖酒吧，但感受…｜沙姆攻略EP02🇪🇬,24486,519,84,73,42300
Mkhfw_8Tr9g,新加坡真便宜‼️免費空中花園｜EP01🇸🇬,26524,556,173,119,42300
ASxGId67Ps8,中國火車惡夢‼️崩潰坐著22小時😫｜再見重慶EP15🇨🇳,33302,580,294,123,42300
b7dB2OSjU5o,當場打臉埃及騙子❗️挑戰街頭小吃😱肚子能撐住嗎❓｜開羅Ep33🇪🇬,20235,469,90,11,42300
NrV58Yxq6K4,成都蒼蠅館子‼️｜吃爆系列EP04🇨🇳,27729,612,116,148,42300
knEmQCnFTnY,我後悔來埃及了‼️司機玩命驚魂😱刺客教條｜錫瓦綠洲EP23🇪🇬@misha_mico,17207,380,55,31,42300
sz4Mx9hW0LI,2024年3月8日,1162,20,0,312,42300
Ws9uS6UGJu4,中國地上的詐騙‼️#中國 #成都 #美食 #旅行 #文化 #china #chengdu #food #travel #culture,8633,151,19,149,42300
wMbkwRhKiVc,2023年11月22日,423,7,0,419,42300
kBj5_sj-hws,大年初四真的出事了🤣Trouble maker🇲🇾#malaysia #johor #johorbahru #wine #馬來西亞 #新山 #紅酒,3158,24,0,335,42300
5FAB8LdUIQA,Ep37🇪🇬埃及恐怖遊艇經驗😱心態崩了...誠信在這不存在⁉️｜馬特魯,17716,402,89,3,42300
zQ7Ias-dlfU,回不去吉隆坡了❗️新山最靈的廟必來🥳｜馬來西亞🇲🇾,4596,118,8,433,42300
PrGMmNWbI_o,你們也跟我一樣準時嗎😅,530,7,0,452,42300
vPmQN6RdsVo,約會系列遊樂園❗️Dating🇲🇾#malaysia #johorbahru #funpark #dating #johor #馬來西亞 #新山 #遊樂園 #約會,763,8,2,334,42300
fM7_fWyGaGQ,踢爆埃及黑店❗️老闆你慘了😱 太壞了，怎麼那麼有良心🔥哈利利市集都給我去這買｜開羅Ep32🇪🇬,22396,581,105,13,42300
MoZNsPdP-Ec,真的超簡單🙌🏾又可以多買一趟機票了✈️「省下來的一張機票，就是你圓夢的機會。」#vietnam #hanoi  #skill #ticket #cheap #越南 #河內 #旅行 #技巧 #機票,3948,46,0,299,42300
UgyoeuvrHKU,胡志明隱藏版法國麵包❗️HCM bread🇻🇳📍HONG HOA靠近范五老街9月23公園旁#vietnam #hochiminh #bread #banhmi #越南 #胡志明 #法國麵包,2552,46,7,361,42300
lUJ77W9nAnY,沒吃過這家～別說你吃過沙爹🤤No.1 Satay🇲🇾#malaysia #food #johor #johorbahru #satay #馬來西亞 #新山 #jb #美食推薦 #小吃 #食物,2018,35,2,298,42300
9dM_ohO5G1c,越南海關罰我200萬❗️簽證避雷教學｜越南🇻🇳,36916,425,128,328,42300
9YciZk3JQas,埃及跌破我三觀😱 開羅地鐵超乎我想像 ❗️世界第一座金字塔🔥｜開羅Ep31🇪🇬,34911,546,48,15,42300
--dAQSXn_jk,Ep38🇪🇬埃及驚悚膠囊旅館😧太嚇人...300多具地下墓穴‼️遇到把石頭當甩炮的屁孩｜亞歷山大,16306,416,64,1,42300
YG91ff2RN4g,埃及生活好衝擊‼️完全沒邏輯可言😱國民必吃美食真的推｜開羅EP19🇪🇬,26060,599,92,39,42300
FfGgtxuPUpA,中國跟團惡夢‼️｜九寨溝上集EP01🇨🇳,616907,4683,907,157,42300
AQZRFS3BaFE,胡志明跨年煙火真驚人❗️HCM fireworks🇻🇳放了15分鐘滿長的！#vietnam #hochiminh #firworks #2024 #newyear #越南 #胡志明  #新年,2731,21,3,379,42300
FRnwIfqqEq4,當街對幹埃及司機‼️再騙啊...全世界最大垃圾城😨｜埃及開羅EP13🇪🇬,40562,686,98,51,42300
BC-wLOoL1TI,吃爆成都在地美食‼️6家店｜吃爆系列EP05🇨🇳,22512,397,63,145,42300
l68peMtWklA,中國司機又騙人‼️｜一日都江堰EP06🇨🇳,51554,836,257,142,42300
nhTSiGoD-Eg,泰國最強夜市🔥清道物價天堂❓｜Chiang Dao🇹🇭,6061,118,22,312,42300
EIJoEJQ4ys4,越南Sapa苗族美女來了❗️Miao beauty🇻🇳 #vietnam #hanoi #sapa #local #dress #越南 #河內 #在地 #服裝,3057,42,0,384,42300
In3QaUbcKC8,大馬過年10個文化不同❗️Different culture🇲🇾#malaysia #johorbahru #johor #culture #newyear #馬來西亞 #新山  #新年#獨旅,3419,121,6,336,42300
09jcOdEn-XA,iPhone bye bye被偷了🥲,1339,26,0,541,42300
XLwLAy-KTXM,越南姓交❓語言小教室❗️ 整個下午越聽越覺得懷疑人生😅#vietnam #hochiminh #travel #language #越南 #胡志明 #旅行 #語言 #你好 #教學,3539,31,4,411,42300
ngT9yv73SvE,周杰倫曼谷🇹🇭3歲❗️SaWaDeeKa👋🏽真的從小聽到大這次終於聽到現場了🥹#thailand#bangkok#concert#dream#周杰倫#曼谷#演唱會#sawadeeka,6132,129,4,402,42300
oqbNqin2BUA,埃及金字塔惡夢‼️出人命😱真的痛不欲生…｜完整攻略EP14🇪🇬,34541,707,111,49,42300
6X24Lrst7j0,埃及背後的陷阱‼️十天2萬台幣⁉️｜攻略EP01🇪🇬,32894,509,61,75,42300
4MFWgMP4y1M,越南河內路邊QQ球❗️北方限定🇻🇳Hanoi street food📍大街小巷都會有機會買的到#vietnam #hanoi #street #food #local #越南 #河內 #甜點,4418,46,2,359,42300
nnuqHD0FTFU,一日實習生系列｜空姐空少一起玩！曼谷必去猛男餐廳，漂亮小姊姊竟然主動叫我摸😳外國人現場求婚成功？（下集）,11655,290,29,602,42300
ht8azvBDSIM,走進埃及窮人地獄‼️22具死屍博物館😱路邊小孩一句話，惹哭我了！｜完結篇EP15🇪🇬,38097,687,88,47,42300
O3ypi7vcDO0,中國導遊丟我下車‼️｜九寨溝下集EP02🇨🇳,280882,4768,1579,154,42300
ZNLnzTfiIbA,埃及最崩潰的一晚‼️真想回家...｜赫爾格達EP04🇪🇬,30081,537,57,69,42300
qLeg2xdpaBM,清邁水燈節🏮Chiang Mai Lantern Festival🇹🇭 #thailand #chiangmai #lantern #sky #star #清邁 #泰國 #天燈 #天空,2907,40,0,412,42300
p8tjQPr8QOw,越南路邊鳥蛋🇻🇳真的是鳥😱我吃到第二顆才覺得咦怎麼顏色跟一般的鳥蛋不一樣怎麼是黑黑的❓#vietnam #hochiminh  #越南 #胡志明 #美食推薦 #蛋,3027,32,2,363,42300
-sHqpMxZAq8,南投隱藏美食小米蛋餅❗️Egg pancake🇹🇼#taiwan #nantou #food #local #streetfood #台灣 #南投 #美食推薦 #在地美食 #小吃,646,11,2,352,42300
pu0RNGHR1aY,越南雞蛋咖啡必喝❗️Egg coffee🇻🇳  #hochiminh #coffee #vietnam  #hanoi #越南 #胡志明 #咖啡 #雞蛋 #河內 #美食推薦,443,4,0,410,42300
RcoTmX7lI34,埃及神祕飲料‼️你敢嘗試嗎😱怎麼會把這拿來喝...｜開羅EP18🇪🇬,23637,488,100,41,42300
-rBaPOyVrIU,你不知道的杜拜‼️超市物價竟然😲｜EP04🇦🇪,16930,332,51,77,42300
xqua8gEOHW8,埃及富豪的世界‼️滿街都是法拉利😲｜盧克索EP07🇪🇬,16967,346,26,63,42300
WeuXQNsINiY,必來曼谷在地人推薦夜市🇹🇭周杰倫第二場竟然225台幣❗️,3463,92,14,392,42300
gB54M0fTfHM,被馬來人罵笨蛋‼️氣炸🔥｜關丹一日攻略EP03🇲🇾,55569,773,277,109,42300
5pbCbKf1YkM,杜拜富豪的生活‼️無法明白😅｜一日體驗EP02🇦🇪,43879,512,63,81,42300
9lVjOTnhXSA,踢爆埃及星巴克‼️連這也能造假😱必吃推薦美食｜開羅EP20🇪🇬,38227,592,88,37,42300
DUpkY_KMxac,胡志明夜生活要去哪玩❓HCM nightlife🇻🇳📍Broma not A bar靠近步行街旁頂樓高空bar#vietnam #hochiminh  #club #bar #越南  #酒吧,655,8,2,362,42300
sdAvTsEC7LI,差點被載去緬甸賣...｜Chiang Dao🇹🇭,32580,487,50,309,42300
X8p0jx6qWDE,重慶真好玩，下次不來了‼️｜中國系列EP12🇨🇳,36235,528,88,129,42300
j8cSPgmo7j8,越南河內-超人氣甜點🔥Popular dessert🇻🇳#vietnam #hanoi #food #foodie #local #dessert #越南 #河內 #美食 #小吃 #甜點,1395,30,0,315,42300
b_v9q2dEgF0,台灣人習慣說～不會不會❗️Taiwanese Style🇹🇼最美知性女作家@queenie_kao #taiwan #taiwanese #language #habit #台灣 #習慣,2831,28,2,342,42300
wTRAVWdzlT0,重慶40度人間煉獄‼️｜吃爆系列EP13🇨🇳,36204,622,131,127,42300
me77frE1_DY,一日約會系列｜首次兩個泰妹一起玩水😳龍坡邦-關西瀑布❗️EP06,4094,106,14,511,42300
UvsdS5tdTJY,適度健身吸引異性，過度健身吸引同性❗️,511,9,0,432,42300
PpWEtlrND4Q,新加坡錢不夠用‼️全程走路😱｜吃爆必比登EP03🇸🇬,45944,691,134,115,42300
Bo6ZTXBdm_E,埃及街頭亂象‼️無法想像這裡人到底怎麼生活😱｜開羅EP17🇪🇬,28158,611,114,43,42300
jj66xC9AZN4,越南必吃水果酸奶冰🇻🇳Vietnam yogurt ice❗️ 📍老城區內Sữa chua thạch lá nếp#vietnam #hanoi  #food #越南 #河內  #美食推薦,3431,113,0,385,42300
-BLFuvZqKpU,越南河內神秘路邊攤❗️Mysterious Roadside shop🇻🇳#vietnam #hanoi #cookie #streetfood #dessert #越南 #河內 #餅乾 #甜點,3482,37,0,347,42300
GOZzbGxn_vc,馬來西亞富豪的新年❗️JB Rich ppl🇲🇾#malaysia #jb #johorbahru #lunarnewyear #fireworks #馬來西亞 #新山 #新年 #煙火,4261,91,0,339,42300
nUys3eZAGiY,我戀愛了❗️偷牽手😳萬榮真的好美｜寮國大冒險,3552,110,32,497,42300
tqXOXKMN4q0,周杰倫Day2狂放福利❗️小時候印象周杰倫沒那麼親民現在的他完全不一樣了😀#thailand #bangkok #bkk #jaychou  #泰國 #曼谷 #周杰倫 #演唱會,1518,22,3,395,42300
QDezuzgDmO8,埃及司機約我開房😱太荒唐了❗️我說跟團你會後悔｜馬特魯Ep34🇪🇬,70729,1069,235,9,42300
0DYq2_34Nes,逃離中國‼️你相信磁場嗎？｜上海完結篇EP16🇨🇳,30408,666,240,121,42300
qeu7HkCRp6E,闖入埃及最大墳場‼️最後頭真的會很暈😲看當地人作亂...｜盧克索帝王谷EP06🇪🇬,59305,759,84,65,42300
-MCjYqZIxzA,踩雷吉隆坡網紅店‼️｜吃爆米其林系列EP07🇲🇾,43147,709,234,101,42300
fLtBbSEp8yQ,吉隆坡我被騙了‼️超級笨😫｜馬來西亞EP05🇲🇾,15233,383,50,105,42300
xfjHOytEEys,必吃❗️越南Pizza天花板🇻🇳Vietnam Pizza No.1🔥 大家記得可以先訂位，避免排隊哦！#vietnam #hochiminh #pizza #越南 #胡志明 #美食推薦,2812,51,3,364,42300
mQIbU_SpVhs,泰國夜店可怕❗️ Thai clubs are scary🇹🇭 #thailand #chiangmai #club #nite #drink #泰國 #清邁 #夜店 #夜生活 #喝酒,2140,23,2,409,42300
PhNmInXd97o,全球最爛航空‼️誤點率50%😨1000台幣住金字塔五星飯店｜埃及開羅EP12🇪🇬,23426,454,50,53,42300
swD3wmJ2yAs,越南🇻🇳暗黑系列❗️ Vietnam Dark Series😎酒吧街藏什麼秘密？聖誕等你們來發掘🧐#vietnam #hochiminh#bar #越南 #胡志明 #旅行 #酒吧  #夜生活,5341,72,4,408,42300
cMToZqEBsH0,清邁買房～一棟不到200萬台幣❗️沒請設計師竟然還能那麼美｜泰國🇹🇭,11480,149,20,326,42300
-wr6mSNUt3U,從南投走回台北！我瘋了嗎？超高cp南投住宿推薦！#day1,4280,143,19,679,42300
rSDGmwki6YI,我後悔來檳城了‼️一次吃爆8間美食｜馬來西亞EP09🇲🇾,137821,2093,342,97,42300
4NchFtQHDcQ,走回台北｜一夜之間學校竟然全垮了！DAY3霧峰-豐原～親眼目睹921地震教育園區好震撼！,2767,67,5,651,42300
MJoF7BZgel8,新加坡的禁忌地‼️小象來了🙌🏾｜新加坡EP01🇸🇬@elephantgogo,31424,521,115,87,42300
HxPDj4-qp9c,過海關這件事要注意‼️Be careful when going through customs🫵#customs #check #travel #skill #海關 #旅行 #技巧,1714,31,0,319,42300
sHcevDYIsEM,我偷偷回台灣了❓32歲生日企劃❗️嚇到好久不見的大家好開心，小象生日快樂🎂｜Hi台灣你好,2858,80,23,553,42300
Ch7O159yxFs,埃及恐怖住宿經驗‼️太崩潰😱老闆娘還想洗腦我...｜開羅EP16🇪🇬,97343,1382,177,45,42300
DR6YPKbpejU,新加坡超酷文化‼️買車要先付250萬台幣😱｜一日在地人EP02🇸🇬,68448,1089,587,117,42300
kGo8aRi6iac,曼谷開夜車到清邁❗️泰姐登場～超商必買推薦｜泰國🇹🇭,2600,91,5,327,42300
ET6z6wTBJEo,誰還能比我瘋？終於跨縣市到台中了！｜南投走回台北！感謝南投人酒精支援＃day2,2364,76,12,665,42300
85hK4uOWTAk,馬來西亞太讚了‼️機票巨便宜😱｜杜拜EP01🇦🇪,23755,449,54,83,42300
Z11aQ75PNIA,遇到埃及渣男了‼️在這喝油比喝水便宜😲｜阿布辛貝EP10🇪🇬,18366,375,37,57,42300
leAyzudTYkw,泰國必備Pattaya交通攻略！巴士？計程車？Grab？Minivan怎麼選？按摩只要180元！｜南亞大冒險,19182,212,47,623,42300
CdtuEi_PxEw,檳城恐怖迷魂黨😱千萬要小心‼️七條路巴剎美食｜馬來西亞EP08🇲🇾,37139,739,95,99,42300
GJweKgiO9wk,越南新詐騙不看後悔❗️You must read the new scam in Vietnam🇻🇳汽車詐騙在留言⬇️ #vietnam #hochiminh #fraud#越南 #胡志明 #詐騙,5782,92,13,377,42300
tLhWzlUUqNc,大馬護照很可怕⁉️吃爆新山美食🤤｜EP01🇲🇾,52521,923,311,113,42300
XLLGf7Hjnp8,胡志明最好吃河粉🇻🇳The best Pho in HCM❗️ 📍Pho Hung范五老街旁營造至凌晨三點～宵夜好去處😀#vietnam #hcm  #food #越南 #胡志明 #食物,1457,27,1,366,42300
6Y0vR5rrGYo,驅逐出境😱再也不來馬來西亞了❗️被越南簽證搞死了...,40579,370,78,455,42300
XCoS4KBf2nY,越南路邊攤這文化我嚇到❗️Cultural difference🇻🇳#vietnam #hochiminh #culture #different #roadside #越南 #胡志明 #文化,3566,41,4,350,42300
J3QpIJym90A,埃及亂倫這樣玩‼️要確定欸…😧前進努比亞部落｜阿斯旺EP11🇪🇬,90554,896,46,55,42300
-hA2RTzYS_c,開箱丹尼表姐家❗️馬來西亞一棟房多少❓｜新山🇲🇾,7303,145,6,438,42300
mexunjVTU-c,檳城別去這些店‼️吃爆你家巷口美食｜馬來西亞EP11🇲🇾,49584,985,184,93,42300
Wl7r_bAcziU,馬來西亞開車文化我嚇到‼️新山隱藏美食｜EP04🇲🇾,28095,549,255,107,42300
l6bSNg60aPA,你們猜的到嗎❓ 你們猜的到嗎❓這首台灣人超熟悉的《給愛麗絲》聽到瞬間馬上狂奔出門丟～垃圾#srilanka #trivia #斯里蘭卡 #冷知識 #taiwan #台灣 #垃圾車,2904,87,0,222,42300
JeTet-cwxxw,今天真的好快樂🥳希望我老了也可以像她們一樣繼續探索世界✈️#vietnam #hochiminh #story #traffic #越南 #胡志明 #故事 #交通,604,9,0,428,42300
JxElX4Cj8nc,一日約會系列｜泰國醫生帶我玩泰國～大城一日遊❗️天那開箱醫生家，到底是博物館還是動物園❓家中竟然有舍利子😱EP03,3942,115,11,581,42300
Zf8r6jIq0TI,「選舉不是只有投票而已❗️」活了32年，直到今天才真正理解，選舉要教會我們的事😀學習思考、包容、頃聽、尊重、接受。#taiwan #election#台灣 #選舉,798,18,1,368,42300
CX9u-YeZEmg,檳城人都是土豪⁉️古城攻略｜馬來西亞EP10🇲🇾,35713,739,128,95,42300
egh1yL8B4pc,越南河內吃狗肉⁉️｜Hanoi🇻🇳,130879,1125,542,223,42300
6LbvhLuSLhk,越南🇻🇳暗黑洗頭❗️Tag還想洗頭的朋友❓#vietnam #hochiminh #wash #hair #secret #gay #越南 #胡志明 #洗頭 #頭髮 #秘密 #同志,11116,64,7,422,42300
T0HdiO2RmCU,中國外賣太離譜‼️｜連這都能送😱EP08🇨🇳,15642,309,121,137,42300
